"AtcoCode","CommonName","CommonNameLang","ShortName","ShortCommonNameLang","Landmark","LandmarkLang","Street","StreetLang","Crossing","CrossingLang","Indicator","IndicatorLang","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"030057640001","Newbury Sainsburys","","","","","","Not Specified","","","","","","2006-02-02T08:24:00","2006-02-02T08:24:00","0","new"
"030057650001","Wheelers Green Way","","","","adj Quarrington Close","","Wheelers Green Way","","","","","","2011-12-09T12:22:00","2011-12-09T12:22:00","0","new"
"030057650002","Wheelers Green Way","","","","opp Quarrington Close","","Wheelers Green Way","","","","","","2011-12-09T12:22:00","2011-12-09T12:22:00","0","new"
"030057670001","Kennet Lea","","","","","","Not Specified","","","","","","2006-02-02T08:24:00","2006-02-02T08:24:00","0","new"
"030057670002","Kennet Lea","","","","","","Not Specified","","","","","","2006-02-02T08:24:00","2006-02-02T08:24:00","0","new"
"030057730001","Floral Way Roundabout","","","","","","Not Specified","","","","","","2006-02-02T08:24:00","2006-02-02T08:24:00","0","new"
"030057730002","Floral Way Roundabout","","","","","","Not Specified","","","","","","2006-02-02T08:24:00","2006-02-02T08:24:00","0","new"
"030057870001","Newbury Hospital","","","","","","Not Specified","","","","","","2006-02-02T08:24:00","2006-02-02T08:24:00","0","new"
"030057870002","Newbury Hospital","","","","","","Not Specified","","","","","","2006-02-02T08:24:00","2006-02-02T08:24:00","0","new"
"030057870003","Newbury Hospital","","","","adj","","Turnpike Road","","","","","","2006-02-02T08:24:00","2007-09-17T16:29:00","1","rev"
"030057940001","Charnham Park","","","","opp Swangate turning","","Charnham Park","","","","","","2011-12-09T15:02:00","2011-12-09T15:02:00","2","rev"
"035075260001","Winnersh Farm","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"035075260002","Winnersh Farm","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"035075300001","Woodlands Avenue","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"035075300002","Woodlands Avenue","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"035075500001","Old Forest Road","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"035075500002","Old Forest Road","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"035076080002","Wokingham - Three Brewers","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"035076200001","Tangley Drive","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"035076200002","Tangley Drive","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"035076280001","Inchcape Garage","","","","Kiln Ride","","Finchampstead Road","","","","","","2006-01-24T14:20:00","2009-03-24T11:04:00","1","rev"
"035076280002","Inchcape Garage","","","","Kiln Ride","","Finchampstead Road","","","","","","2006-01-24T14:20:00","2009-03-24T11:04:00","1","rev"
"035076340002","California Cross Roads","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2007-09-03T13:47:00","1","del"
"035076360001","California Cross Roads","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"035076640001","Soldiers Rise","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"035076640002","Soldiers Rise","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"035077160001","Arborfield Bridge","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"035077160002","Arborfield Bridge","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"035079720001","Crutchley Road","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"035079720002","Crutchley Road","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"035084560001","Shinfield Park","","","","Foster Wheeler","","Shinfield Park","","","","Inside","","2009-01-22T10:49:00","2009-01-22T10:49:00","0","new"
"035091280001","Twyford Orchards","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"035091280002","Twyford Orchards","","","","","","Not Specified","","","","","","2006-01-24T14:20:00","2006-01-24T14:20:00","0","new"
"036006215215","W H Smith","","","","","","","","","","","","2015-01-21T14:36:26","","","new"
"036006218218","Barclays Bank","","Barclays Bank","","","","","","","","","","2015-01-21T14:35:42","","","new"
"036006251251","Foster Avenue West","en","","","","","","","","","","","2010-07-26T00:00:00","2010-07-26T00:00:00","","new"
"036006265265","Greene Oak","en","","","","","","","","","","","2011-02-21T00:00:00","2011-02-21T00:00:00","","new"
"036006265265","Nags Head","en","","","","","","","","","","","2011-02-21T00:00:00","2011-02-21T00:00:00","","new"
"036006734734","Greene Oak","en","","","","","","","","","","","2011-02-21T00:00:00","2011-02-21T00:00:00","","new"
"036006734734","Nags Head","en","","","","","","","","","","","2011-02-21T00:00:00","2011-02-21T00:00:00","","new"
"036006755755","Sheet Street Council Offices","","","","","","","","","","","","2014-11-17T12:41:32","","","new"
"03700006","Dennis Way","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700008","St Georges Crescent","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700009","St Georges Crescent","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700010","Mercian Way","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700011","Mercian Way","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700012","Cippenham Medical Centre","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700012","Recreation Ground","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700012","The Village Medical Centre","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700015","DELETED RECORD","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2009-08-28T21:23:00","1","del"
"03700016","Alder Close","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700016","Barleycorn PH","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700016","Cippenham Village Store","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700016","Cippenham War Memorial","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700016","Kings Head Cippenham","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700016","Swan Cippenham","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700017","Alder Close","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700017","Barleycorn PH","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700017","Cippenham Village Store","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700017","Cippenham War Memorial","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700017","Kings Head Cippenham","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700017","Swan Cippenham","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700022","Ivy Crescent","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700024","Brook Path","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700025","Age Concern Centre","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700034","T A Centre","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700045","The Park conference centre","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2010-06-21T14:48:00","1","del"
"03700046","The Park conference centre","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2010-06-21T14:49:00","1","del"
"03700059","T A Centre","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700061","Lea Infants School","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2010-06-21T14:51:00","1","del"
"03700062","Lea Infants School","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2010-06-21T14:51:00","1","del"
"03700065","Lea Infants School","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700072","Islamic Centre","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700073","Islamic Centre","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700078","Blandford Road","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700078","Langley Fire Station","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700078","St Francis of Assisi Church","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700079","Blandford Road","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700079","Langley Fire Station","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700079","St Francis of Assisi Church","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700082","Langley Grammar School","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700083","Langley Grammar School","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700086","High Street London Road","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700086","Toby Carvery","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700087","High Street London Road","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700087","Toby Carvery","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700097","Parlaunt Road Sutton Lane","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700122","Langley Business Centre","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700124","Langley Business Centre","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700130","Langleywood School","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700131","Langleywood School","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700141","Langley Fire Station","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700141","St Francis of Assisi Church","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700142","Mortimer Road","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700143","Mortimer Road","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700146","St Annes Church","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700146","Trelawney Avenue Library","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700147","St Annes Church","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700147","Trelawney Avenue Library","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700165","Coleridge Crescent","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700166","Coleridge Crescent","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700169","Colnbrook Greyhound","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700169","Lakeside Estate","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700169","Spearmint Rhino Club","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700172","Anslow Place","en","","","","","","","","","","","2010-12-07T00:00:00","2010-12-07T00:00:00","","new"
"03700173","Burnham Police Station","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700173","Burnham Upper School","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700174","Burnham Police Station","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700174","Burnham Upper School","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700189","Our Lady RC Church","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700190","Our Lady RC Church","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700197","Northborough Estate Kingsley Path","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700197","Whittaker Road Haymill Road","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700198","Northborough Estate Kingsley Path","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
"03700198","Whittaker Road Haymill Road","","","","","","Not Specified","","","","","","2006-09-08T08:39:00","2006-09-08T08:39:00","0","new"
